[2025-12-23][20:26:29][gungameserver::server][INFO] Starting HTTP server on 0.0.0.0:8080
[2025-12-25][05:06:16][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:16][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.55, -0.24, 0.00) for player 2
[2025-12-25][05:06:16][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.29, 0.61, 1.82) rot (-0.55, -0.24, 0.00)
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.29, 0.61, 1.82) rot (-0.55, -0.24, 0.00) range 100.00
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-0.55, -0.24, 0.00) -> yaw=0.55 pitch=-0.24 -> forward (0.51, 0.23, -0.83)
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.29, 0.61, 1.82) to (50.43, 24.09, -81.10)
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=0.57, dist_to_center=2.50, radius=0.40
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 2.50 > radius 0.40)
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:16][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:16][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:16][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:17][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.17, 0.61, 1.82) rot (-0.53, -0.23, 0.00)
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:17][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.77, 0.61, 3.67) rot (-0.40, -0.18, 0.00)
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.40, -0.18, 0.00) for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.77, 0.61, 3.67) rot (-0.40, -0.18, 0.00)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.77, 0.61, 3.67) rot (-0.40, -0.18, 0.00) range 100.00
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-0.40, -0.18, 0.00) -> yaw=0.40 pitch=-0.18 -> forward (0.38, 0.18, -0.91)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.77, 0.61, 3.67) to (37.45, 18.52, -86.99)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=2.62, dist_to_center=2.49, radius=0.40
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 2.49 > radius 0.40)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:17][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.02, 0.61, 5.52) rot (-0.40, -0.06, 0.00)
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:17][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (1.49, 0.61, 4.83) rot (-1.12, -0.10, 0.00)
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-1.12, -0.10, 0.00) for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (1.49, 0.61, 4.83) rot (-1.12, -0.10, 0.00)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (1.49, 0.61, 4.83) rot (-1.12, -0.10, 0.00) range 100.00
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-1.12, -0.10, 0.00) -> yaw=1.12 pitch=-0.10 -> forward (0.89, 0.10, -0.44)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (1.49, 0.61, 4.83) to (90.86, 10.80, -38.87)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Sphere is behind ray start (t=-1.00)
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:17][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:17][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:18][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.92, 0.61, 2.92) rot (-0.91, -0.22, 0.00)
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:18][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.88, 0.96, 0.92) rot (-0.77, -0.28, 0.00)
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.77, -0.28, 0.00) for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (0.88, 0.96, 0.92) rot (-0.77, -0.28, 0.00)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (0.88, 0.96, 0.92) rot (-0.77, -0.28, 0.00) range 100.00
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-0.77, -0.28, 0.00) -> yaw=0.77 pitch=-0.28 -> forward (0.67, 0.28, -0.69)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (0.88, 0.96, 0.92) to (68.02, 28.79, -67.77)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Sphere is behind ray start (t=-1.29)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:18][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.18, 1.62, -0.45) rot (-2.03, -0.20, 0.00)
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-2.03, -0.20, 0.00) for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (0.18, 1.62, -0.45) rot (-2.03, -0.20, 0.00)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (0.18, 1.62, -0.45) rot (-2.03, -0.20, 0.00) range 100.00
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-2.03, -0.20, 0.00) -> yaw=2.03 pitch=-0.20 -> forward (0.88, 0.20, 0.44)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (0.18, 1.62, -0.45) to (88.03, 21.29, 43.09)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Sphere is behind ray start (t=-1.20)
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:18][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:18][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.62, 1.60, 1.00) rot (-1.60, 0.04, 0.00)
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:18][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:19][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.43, 0.97, 2.65) rot (-0.33, -0.31, 0.00)
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-0.33, -0.31, 0.00) for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.43, 0.97, 2.65) rot (-0.33, -0.31, 0.00)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.43, 0.97, 2.65) rot (-0.33, -0.31, 0.00) range 100.00
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-0.33, -0.31, 0.00) -> yaw=0.33 pitch=-0.31 -> forward (0.31, 0.31, -0.90)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-1.43, 0.97, 2.65) to (29.65, 31.95, -87.21)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=2.07, dist_to_center=1.27, radius=0.40
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 1.27 > radius 0.40)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:19][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-3.26, 0.61, 3.33) rot (0.14, -0.14, 0.00)
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:19][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-1.78, 0.61, 3.61) rot (-1.47, -0.05, 0.00)
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-1.47, -0.05, 0.00) for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-1.78, 0.61, 3.61) rot (-1.47, -0.05, 0.00)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-1.78, 0.61, 3.61) rot (-1.47, -0.05, 0.00) range 100.00
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-1.47, -0.05, 0.00) -> yaw=1.47 pitch=-0.05 -> forward (0.99, 0.05, -0.10)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-1.78, 0.61, 3.61) to (97.57, 6.01, -6.44)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=0.30, dist_to_center=3.38, radius=0.40
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 3.38 > radius 0.40)
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:19][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:19][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:20][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (1.75, 0.61, 2.08) rot (1.08, 0.04, 0.00)
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (1.08, 0.04, 0.00) for player 2
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (1.75, 0.61, 2.08) rot (1.08, 0.04, 0.00)
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (1.75, 0.61, 2.08) rot (1.08, 0.04, 0.00) range 100.00
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (1.08, 0.04, 0.00) -> yaw=-1.08 pitch=0.04 -> forward (-0.88, -0.04, -0.47)
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (1.75, 0.61, 2.08) to (-86.58, -3.28, -44.65)
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=3.80, dist_to_center=1.84, radius=0.40
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 1.84 > radius 0.40)
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:20][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:20][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (0.92, 0.61, 2.41) rot (0.03, 0.06, 0.00)
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:20][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 cannot shoot (ammo/fire rate/reload check failed)
[2025-12-25][05:06:21][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.00, 0.61, 1.35) rot (1.35, -0.08, 0.00)
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (1.35, -0.08, 0.00) for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.00, 0.61, 1.35) rot (1.35, -0.08, 0.00)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.00, 0.61, 1.35) rot (1.35, -0.08, 0.00) range 100.00
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (1.35, -0.08, 0.00) -> yaw=-1.35 pitch=-0.08 -> forward (-0.97, 0.08, -0.22)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.00, 0.61, 1.35) to (-97.30, 8.41, -20.37)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=2.10, dist_to_center=1.51, radius=0.40
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 1.51 > radius 0.40)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:21][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.00, 0.61, 1.35) rot (2.85, -0.10, 0.00)
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (2.85, -0.10, 0.00) for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.00, 0.61, 1.35) rot (2.85, -0.10, 0.00)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.00, 0.61, 1.35) rot (2.85, -0.10, 0.00) range 100.00
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (2.85, -0.10, 0.00) -> yaw=-2.85 pitch=-0.10 -> forward (-0.28, 0.10, 0.95)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.00, 0.61, 1.35) to (-28.19, 11.10, 96.72)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray-sphere test: t=0.02, dist_to_center=2.58, radius=0.40
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray misses sphere (dist 2.58 > radius 0.40)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:21][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.00, 0.61, 1.35) rot (-2.36, -0.10, 0.00)
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-2.36, -0.10, 0.00) for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.00, 0.61, 1.35) rot (-2.36, -0.10, 0.00)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Starting hit-scan for player 2 from (-0.00, 0.61, 1.35) rot (-2.36, -0.10, 0.00) range 100.00
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Rotation (-2.36, -0.10, 0.00) -> yaw=2.36 pitch=-0.10 -> forward (0.70, 0.10, 0.70)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray from (-0.00, 0.61, 1.35) to (70.19, 11.10, 71.79)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking 2 players for intersection
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Checking player 1 at (-1.87, 2.25, 0.64)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Sphere is behind ray start (t=-1.64)
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] Ray does not intersect player 1
[2025-12-25][05:06:21][gungameserver::domain::hitscan][DEBUG] [HITSCAN] No hits detected
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [SHOOT] No hit detected for player 2
[2025-12-25][05:06:21][gungameserver::tick::lobby_tick][INFO] [BROADCAST] Broadcasting 1 state events to all clients
[2025-12-25][05:06:21][gungameserver::handlers::udp][INFO] [SHOOT] Player 2 shooting from pos (-0.00, 0.61, 1.35) rot (-1.29, -0.04, 0.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Processing shoot command for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 can shoot
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Player 2 using weapon 1 (damage: 20, range: 100.00)
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Using command rotation (-1.29, -0.04, 0.00) for player 2
[2025-12-25][05:06:22][gungameserver::tick::lobby_tick][INFO] [SHOOT] Performing hit-scan from pos (-0.00, 0.61, 1.35) rot (-1.29, -0.04, 0.00)
